"","epoch_type","config","seed_split","m","step_size","kernel_size_h","kernel_size_w","kernel_shape","num_kernel","pool_size_h","pool_size_w","fcl_size","dropout","optimizer","learning_rate","batch_size","num_epoch"
"1460","1min",130,642,75,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1461","1min",131,890,75,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1462","1min",131,9818,75,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1463","1min",131,7,75,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1464","1min",131,155,75,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1465","1min",131,642,75,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1466","1min",132,890,75,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1467","1min",132,9818,75,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1468","1min",132,7,75,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1469","1min",132,155,75,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1470","1min",132,642,75,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1471","1min",133,890,75,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1472","1min",133,9818,75,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1473","1min",133,7,75,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1474","1min",133,155,75,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1475","1min",133,642,75,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1476","1min",134,890,75,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1477","1min",134,9818,75,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1478","1min",134,7,75,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1479","1min",134,155,75,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1480","1min",134,642,75,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1481","1min",135,890,75,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1482","1min",135,9818,75,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1483","1min",135,7,75,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1484","1min",135,155,75,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1485","1min",135,642,75,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1486","1min",136,890,75,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1487","1min",136,9818,75,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1488","1min",136,7,75,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1489","1min",136,155,75,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1490","1min",136,642,75,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1491","1min",137,890,75,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1492","1min",137,9818,75,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1493","1min",137,7,75,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1494","1min",137,155,75,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1495","1min",137,642,75,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1496","1min",138,890,75,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1497","1min",138,9818,75,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1498","1min",138,7,75,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1499","1min",138,155,75,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1500","1min",138,642,75,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1501","1min",139,890,75,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1502","1min",139,9818,75,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1503","1min",139,7,75,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1504","1min",139,155,75,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1505","1min",139,642,75,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1506","1min",140,890,75,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1507","1min",140,9818,75,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1508","1min",140,7,75,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1509","1min",140,155,75,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1510","1min",140,642,75,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1511","1min",141,890,75,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1512","1min",141,9818,75,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1513","1min",141,7,75,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1514","1min",141,155,75,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1515","1min",141,642,75,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1516","1min",142,890,75,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1517","1min",142,9818,75,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1518","1min",142,7,75,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1519","1min",142,155,75,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1520","1min",142,642,75,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1521","1min",143,890,75,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1522","1min",143,9818,75,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1523","1min",143,7,75,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1524","1min",143,155,75,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1525","1min",143,642,75,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1526","1min",144,890,75,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1527","1min",144,9818,75,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1528","1min",144,7,75,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1529","1min",144,155,75,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1530","1min",144,642,75,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1531","1min",145,890,75,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1532","1min",145,9818,75,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1533","1min",145,7,75,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1534","1min",145,155,75,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1535","1min",145,642,75,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1536","1min",146,890,75,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1537","1min",146,9818,75,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1538","1min",146,7,75,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1539","1min",146,155,75,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1540","1min",146,642,75,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1541","1min",147,890,75,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1542","1min",147,9818,75,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1543","1min",147,7,75,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1544","1min",147,155,75,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1545","1min",147,642,75,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1546","1min",148,890,75,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1547","1min",148,9818,75,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1548","1min",148,7,75,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1549","1min",148,155,75,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1550","1min",148,642,75,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1551","1min",149,890,75,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1552","1min",149,9818,75,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1553","1min",149,7,75,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1554","1min",149,155,75,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1555","1min",149,642,75,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1556","1min",150,890,75,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1557","1min",150,9818,75,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1558","1min",150,7,75,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1559","1min",150,155,75,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1560","1min",150,642,75,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1561","1min",151,890,75,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1562","1min",151,9818,75,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1563","1min",151,7,75,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1564","1min",151,155,75,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1565","1min",151,642,75,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1566","1min",152,890,75,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1567","1min",152,9818,75,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1568","1min",152,7,75,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1569","1min",152,155,75,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1570","1min",152,642,75,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1571","1min",153,890,75,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1572","1min",153,9818,75,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1573","1min",153,7,75,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1574","1min",153,155,75,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1575","1min",153,642,75,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1576","1min",154,890,75,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1577","1min",154,9818,75,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1578","1min",154,7,75,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1579","1min",154,155,75,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1580","1min",154,642,75,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1581","1min",155,890,75,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1582","1min",155,9818,75,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1583","1min",155,7,75,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1584","1min",155,155,75,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1585","1min",155,642,75,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1586","1min",156,890,75,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1587","1min",156,9818,75,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1588","1min",156,7,75,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1589","1min",156,155,75,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1590","1min",156,642,75,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1591","1min",157,890,75,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1592","1min",157,9818,75,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1593","1min",157,7,75,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1594","1min",157,155,75,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1595","1min",157,642,75,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1596","1min",158,890,75,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1597","1min",158,9818,75,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1598","1min",158,7,75,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1599","1min",158,155,75,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1600","1min",158,642,75,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1601","1min",159,890,75,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1602","1min",159,9818,75,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1603","1min",159,7,75,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1604","1min",159,155,75,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1605","1min",159,642,75,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1606","1min",160,890,75,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1607","1min",160,9818,75,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1608","1min",160,7,75,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1609","1min",160,155,75,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1610","1min",160,642,75,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1611","1min",161,890,75,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1612","1min",161,9818,75,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1613","1min",161,7,75,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1614","1min",161,155,75,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1615","1min",161,642,75,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1616","1min",162,890,75,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1617","1min",162,9818,75,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1618","1min",162,7,75,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1619","1min",162,155,75,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1620","1min",162,642,75,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1621","5min",1,890,12,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1622","5min",1,9818,12,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1623","5min",1,7,12,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1624","5min",1,155,12,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1625","5min",1,642,12,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1626","5min",2,890,12,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1627","5min",2,9818,12,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1628","5min",2,7,12,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1629","5min",2,155,12,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1630","5min",2,642,12,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1631","5min",3,890,12,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1632","5min",3,9818,12,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1633","5min",3,7,12,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1634","5min",3,155,12,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1635","5min",3,642,12,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1636","5min",4,890,12,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1637","5min",4,9818,12,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1638","5min",4,7,12,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1639","5min",4,155,12,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1640","5min",4,642,12,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1641","5min",5,890,12,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1642","5min",5,9818,12,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1643","5min",5,7,12,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1644","5min",5,155,12,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1645","5min",5,642,12,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1646","5min",6,890,12,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1647","5min",6,9818,12,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1648","5min",6,7,12,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1649","5min",6,155,12,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1650","5min",6,642,12,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1651","5min",7,890,12,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1652","5min",7,9818,12,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1653","5min",7,7,12,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1654","5min",7,155,12,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1655","5min",7,642,12,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1656","5min",8,890,12,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1657","5min",8,9818,12,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1658","5min",8,7,12,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1659","5min",8,155,12,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1660","5min",8,642,12,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1661","5min",9,890,12,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1662","5min",9,9818,12,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1663","5min",9,7,12,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1664","5min",9,155,12,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1665","5min",9,642,12,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1666","5min",10,890,12,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1667","5min",10,9818,12,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1668","5min",10,7,12,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1669","5min",10,155,12,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1670","5min",10,642,12,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1671","5min",11,890,12,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1672","5min",11,9818,12,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1673","5min",11,7,12,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1674","5min",11,155,12,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1675","5min",11,642,12,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1676","5min",12,890,12,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1677","5min",12,9818,12,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1678","5min",12,7,12,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1679","5min",12,155,12,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1680","5min",12,642,12,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1681","5min",13,890,12,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1682","5min",13,9818,12,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1683","5min",13,7,12,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1684","5min",13,155,12,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1685","5min",13,642,12,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1686","5min",14,890,12,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1687","5min",14,9818,12,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1688","5min",14,7,12,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1689","5min",14,155,12,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1690","5min",14,642,12,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1691","5min",15,890,12,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1692","5min",15,9818,12,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1693","5min",15,7,12,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1694","5min",15,155,12,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1695","5min",15,642,12,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1696","5min",16,890,12,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1697","5min",16,9818,12,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1698","5min",16,7,12,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1699","5min",16,155,12,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1700","5min",16,642,12,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1701","5min",17,890,12,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1702","5min",17,9818,12,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1703","5min",17,7,12,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1704","5min",17,155,12,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1705","5min",17,642,12,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1706","5min",18,890,12,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1707","5min",18,9818,12,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1708","5min",18,7,12,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1709","5min",18,155,12,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1710","5min",18,642,12,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1711","5min",19,890,12,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1712","5min",19,9818,12,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1713","5min",19,7,12,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1714","5min",19,155,12,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1715","5min",19,642,12,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1716","5min",20,890,12,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1717","5min",20,9818,12,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1718","5min",20,7,12,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1719","5min",20,155,12,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1720","5min",20,642,12,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1721","5min",21,890,12,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1722","5min",21,9818,12,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1723","5min",21,7,12,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1724","5min",21,155,12,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1725","5min",21,642,12,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1726","5min",22,890,12,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1727","5min",22,9818,12,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1728","5min",22,7,12,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1729","5min",22,155,12,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1730","5min",22,642,12,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1731","5min",23,890,12,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1732","5min",23,9818,12,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1733","5min",23,7,12,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1734","5min",23,155,12,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1735","5min",23,642,12,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1736","5min",24,890,12,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1737","5min",24,9818,12,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1738","5min",24,7,12,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1739","5min",24,155,12,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1740","5min",24,642,12,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1741","5min",25,890,12,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1742","5min",25,9818,12,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1743","5min",25,7,12,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1744","5min",25,155,12,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1745","5min",25,642,12,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1746","5min",26,890,12,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1747","5min",26,9818,12,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1748","5min",26,7,12,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1749","5min",26,155,12,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
